,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
0,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train
1,78963.734,78069.805,78336.73,77982.17,78215.516,79015.664,79831.94,78598.766,78011.93,77052.24,78822.49,75835.43,77435.97,77518.0,78849.86,77948.35,78403.12
2,76105.375,76741.35,74980.03,77155.54,76024.25,77115.43,77583.6,76008.625,76201.83,75810.12,77808.67,73982.805,76062.26,75433.3,76517.81,75335.98,76000.82
3,73772.305,75175.016,72700.41,74800.83,74705.66,75446.77,75476.63,74172.54,74359.836,75004.02,75877.164,72503.03,75739.75,74534.94,74832.88,73962.14,74269.91
4,72018.78,70137.49,70416.39,70469.26,70327.05,71874.32,72101.445,70961.6,70730.78,71193.91,71646.016,69031.555,72071.52,71855.72,70831.62,70257.58,71395.45
5,73691.26,72633.52,71990.37,72664.23,72405.99,73201.14,73919.9,72194.92,72359.125,72984.87,73517.61,71336.234,73284.69,72672.94,72880.78,72384.83,73092.875
6,74929.61,73507.35,73415.27,74393.47,74148.74,75436.62,75871.25,74217.35,73927.21,75417.15,75548.61,73483.92,74907.586,74731.21,75211.26,74401.98,75199.36
7,78693.97,77378.7,77819.9,78781.36,78968.83,79946.445,79609.06,77928.38,77616.89,79460.664,79374.2,78587.93,80908.27,79445.266,79419.26,79316.9,78909.63
8,83863.77,81594.734,82664.17,83784.65,83782.805,83486.94,83968.62,82868.08,82552.87,84035.59,84222.95,84544.13,86116.93,83816.87,84240.625,83386.63,82947.35
9,90353.23,88600.92,89439.164,91462.16,91027.19,90142.55,91546.69,90356.164,91099.75,91352.0,91838.74,91888.56,93494.945,90574.875,91600.36,90472.55,90849.33
10,99404.91,97830.52,99182.695,100984.8,100143.35,98974.664,100804.52,99428.14,101291.81,101241.23,101479.14,100339.19,102872.97,100342.48,100738.21,99221.555,101417.12
11,98645.38,96386.24,98587.484,98648.586,98224.14,98034.02,98455.24,96963.13,99218.055,99200.88,99257.664,98393.84,101634.11,99967.86,98764.29,97826.88,100317.11
12,95167.24,95460.71,95612.11,96726.21,96707.4,95685.32,96872.08,94607.28,96821.4,97629.805,97769.69,96311.79,98052.97,96754.62,96121.55,95208.05,98159.914
13,93016.195,91188.555,93184.09,92380.24,93177.664,92625.94,93835.49,91738.43,93593.984,93595.82,93740.12,92626.68,94834.95,93868.03,92328.016,91856.78,95754.66
14,92978.78,94264.45,93663.96,94836.05,95866.37,94561.29,95566.25,94226.914,94929.82,96339.65,96228.516,94828.77,96356.71,94973.086,94887.79,94038.88,97713.36
15,97653.05,96874.79,97609.586,97079.805,98849.164,97275.48,97831.96,98299.3,97735.164,99225.95,99207.13,97614.84,99850.36,99205.11,97933.85,96272.82,100883.66
16,96055.09,92935.23,96261.47,93927.53,95743.89,94909.09,94863.93,95534.195,94915.2,95889.18,95855.586,93465.53,96453.97,97056.164,94215.14,93203.07,97537.766
17,94875.12,92971.76,95652.734,94525.15,95950.72,93998.88,94573.16,95353.336,95626.56,95490.34,95709.17,93005.766,95629.69,95980.41,94533.08,92565.42,96752.14
18,97927.15,97314.09,98428.375,97848.555,98516.56,97318.65,99558.44,98875.44,99527.21,98256.71,99801.8,97503.27,99209.16,99557.54,99288.65,96431.24,100549.66
19,96651.484,96637.164,96966.55,96106.51,96372.414,95500.336,98251.516,96926.414,97287.984,95799.62,98281.734,96196.195,98194.88,98442.945,98268.56,94752.26,98421.68
20,91534.75,89807.77,91476.36,89066.89,89635.1,89466.4,91115.83,90174.57,89645.65,88632.22,90409.1,88537.12,91358.6,91475.76,90624.12,88035.88,91838.336
