,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
0,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train
1,78435.11,81643.305,79823.625,80536.73,81163.28,78275.32,78099.18,80147.68,78881.086,78937.3,79386.36,79457.78,78658.68,76470.29,80309.52,76509.41,78065.12
2,73429.336,76714.06,76491.5,75369.81,76675.5,75457.32,74461.53,76500.67,74997.88,75266.984,73096.67,75950.7,73571.445,73292.02,76222.71,74589.07,75363.53
3,72748.66,74935.8,76124.75,73951.49,73745.97,72630.805,72657.9,74086.06,73219.49,73442.41,73036.59,72597.55,71495.23,71291.85,74001.25,73420.66,73258.86
4,73814.15,73148.87,74355.37,72944.62,72992.195,71661.93,72598.0,73401.69,73270.65,73476.58,75001.47,70449.195,73260.625,70905.195,73884.555,73024.48,72850.266
5,73913.68,73578.66,74116.58,73396.45,74024.68,72553.586,73519.414,73653.766,73954.945,74083.766,75556.33,70168.65,74335.43,71747.5,73793.18,73947.555,72852.68
6,76415.77,74987.414,75827.24,75907.87,75973.125,75283.0,75227.75,76826.99,75934.734,75559.57,78008.02,71415.23,76120.555,73868.11,75237.03,75860.94,74264.164
7,80254.55,79774.945,80333.15,80388.445,80304.664,79836.83,79081.01,80773.84,80001.414,79936.375,81363.89,75806.57,81910.2,78175.914,79172.516,79531.14,78325.97
8,86534.26,84716.56,85065.49,85527.23,84980.09,85643.24,85114.15,85451.72,84029.8,85361.234,85429.71,85508.26,83692.46,84118.96,84494.8,85085.89,85586.55
9,98757.86,95806.45,95495.805,97238.08,94330.12,97197.48,99635.99,91799.695,95032.6,96398.28,95537.42,98147.77,89938.95,94342.04,97106.2,96761.984,98176.68
10,99342.836,100976.82,100492.13,99882.125,99614.15,98284.1,102198.84,101670.68,102432.086,100086.61,98291.266,100807.125,99367.016,103780.64,97747.21,100007.82,99553.57
11,97580.34,99827.07,95974.375,97853.28,100039.89,97495.63,100137.47,101240.086,97134.92,99750.95,98333.31,97464.34,99620.43,101424.305,98696.07,97942.555,98154.945
12,94886.664,97650.81,95984.484,96942.43,97992.26,95397.32,97608.836,96542.53,95773.9,97892.88,96230.92,94648.01,96920.27,96424.695,94871.95,95503.51,95903.234
13,90831.51,90865.08,91755.64,92210.375,92467.24,90973.61,91270.43,91240.766,92745.07,93288.75,92388.09,90494.82,95795.625,91203.26,91593.88,91935.47,91467.59
14,95887.57,95458.54,95140.375,96303.41,97029.87,96103.16,95683.945,96846.95,94987.49,94300.08,95438.27,93451.94,93452.055,93572.98,96144.805,94220.94,94243.96
15,94946.57,95641.4,96361.39,96657.43,98371.91,98125.24,98424.92,99131.94,96066.77,98153.87,96744.96,96814.016,96470.06,95142.195,97084.59,96178.234,95815.4
16,94516.75,94644.32,95157.586,96963.92,99422.62,96275.38,99080.62,97154.82,97351.9,96884.49,96657.84,95740.2,97340.766,95456.31,97218.21,96643.54,96793.25
17,94306.95,95942.02,95861.18,97674.914,98032.516,97580.836,98506.38,93352.516,96123.07,95172.23,95056.18,96456.33,95149.62,94398.87,96228.0,96233.086,96764.2
18,96722.64,97881.0,97435.27,97765.22,99700.71,97151.945,99599.17,94356.08,97345.016,97568.9,97885.83,97436.34,97362.87,97480.93,98204.08,98271.016,98834.234
19,95772.43,96773.53,96848.766,96520.74,97846.57,94887.41,98749.19,101050.75,95283.87,96294.79,97878.62,96233.11,94898.38,97136.93,97038.55,96997.17,97512.59
20,93130.09,93217.21,92892.664,93999.766,95014.26,92857.6,95911.4,96981.586,92117.52,93815.695,94590.55,94028.95,94261.88,94303.86,94267.76,93972.266,94177.555
21,90543.69,89399.836,90344.195,90825.25,91679.445,89725.83,92639.04,91964.87,89065.75,91092.2,90966.67,91340.625,90654.36,91320.06,91476.45,90564.55,91299.92
22,87321.01,87174.78,86508.88,87831.6,88600.28,86642.336,89041.8,85038.46,86372.85,87835.445,87145.2,88153.05,88370.83,87810.12,88127.78,86983.66,88481.445
23,83741.46,84774.94,81798.086,84731.89,85399.91,83475.36,85270.91,85385.81,83753.21,84192.01,84694.47,84810.16,84603.08,84155.04,84651.51,83159.67,84941.44
24,80353.51,82017.516,77870.87,81484.164,81978.1,81331.37,81590.49,82455.75,81168.38,80349.38,82775.67,81182.53,81595.01,80159.77,81867.34,79801.164,81561.28
25,78037.19,81242.375,79894.45,80170.41,81140.97,78148.78,77803.38,80176.11,78329.57,78778.1,79508.76,78853.89,78658.88,76482.36,79999.695,76390.08,77607.23
26,70749.01,76065.55,72138.71,73648.26,75965.81,74978.76,73808.51,74161.26,74207.46,71947.625,72579.13,74254.8,72218.66,71621.62,75181.625,73415.336,74156.82
27,70350.98,74647.11,74387.17,73100.35,73280.42,71965.99,71882.81,72451.086,73106.62,71748.8,71406.7,71265.43,69883.836,70269.625,73527.484,72102.11,72399.625
28,68675.836,73074.25,71693.73,71570.27,72558.7,70877.484,71207.9,70808.63,73011.32,70325.9,71857.016,69625.26,71561.84,69853.6,73171.266,71694.086,70781.305
29,71145.055,73609.32,73114.02,72163.54,73687.37,71749.73,72001.305,71675.74,73749.64,71383.695,73457.4,69990.66,72983.73,71185.95,73538.195,72642.57,71600.125
30,72760.22,75142.17,74642.21,74806.016,75513.56,73934.805,73806.55,75454.19,75484.695,72340.61,74869.086,71390.19,73793.63,73383.6,74872.52,74583.055,72131.73
31,73142.76,79545.37,75606.65,76139.59,78902.4,76036.414,75200.5,77253.1,78823.46,73294.414,76240.07,74483.0,76483.21,75698.85,78025.98,75715.75,74185.25
32,73378.56,81919.74,77968.48,77566.49,80312.8,77882.77,77114.734,78423.48,80261.414,73879.914,77384.016,78547.44,77837.96,77603.37,79023.83,77350.86,76435.37
33,71417.19,87384.32,80172.07,78090.33,84176.88,78577.125,78862.7,78003.71,83825.67,71768.06,77730.62,82427.8,75518.63,80232.07,84590.086,78341.836,77831.24
34,62802.234,88070.97,73798.45,70711.734,79773.195,72128.87,71266.96,72713.63,85728.945,60940.047,69450.445,73759.805,70454.75,75687.18,81711.81,72375.016,71784.984
35,52249.324,80002.41,62578.805,60589.79,72478.66,59702.883,57287.062,62202.215,74388.08,51453.188,59226.46,62168.86,60772.742,62454.125,67901.22,61163.25,60217.723
36,53821.113,76036.11,60863.562,61004.0,70260.266,60477.594,60173.0,62514.47,72811.625,53125.746,58710.824,62431.27,59433.727,63744.867,69613.27,61799.72,61643.76
37,52803.62,75671.43,59925.95,57947.24,67906.58,59378.598,56015.473,57835.41,70388.24,52789.246,56324.52,60633.008,56082.188,60166.383,66664.06,57980.016,57934.42
