,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
0,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train
1,76975.85,78344.52,77176.41,76667.93,77827.29,77311.4,79178.57,78665.29,77348.74,76681.79,77371.14,76699.945,78183.336,76385.43,77499.32,79113.1,78867.51
2,74441.94,76973.66,74795.94,74430.46,76208.42,75634.79,77779.62,75732.984,75337.875,75292.32,75968.516,74280.984,75789.24,75917.34,75619.8,76719.97,77833.94
3,73163.516,73881.1,73145.54,73197.586,73671.836,74201.45,76095.875,73899.57,74308.664,73715.88,74863.19,72749.19,74245.74,75345.92,73594.59,76015.43,76736.83
4,69783.94,70194.02,70548.55,69256.234,70109.055,69741.766,71456.51,70832.47,70313.1,70529.82,69310.35,69408.734,70917.61,69417.87,71175.164,70471.66,72140.445
5,70995.96,72407.09,71886.88,71571.52,72020.89,71792.25,73309.37,72139.09,71768.13,72616.12,71317.04,70910.98,73021.58,72984.57,72128.43,73490.125,73061.5
6,72741.49,74662.625,73834.11,73971.375,73620.31,73406.81,75158.91,73371.94,73675.7,74204.95,72417.95,73219.07,74788.8,73213.164,72918.51,73968.96,75089.22
7,75983.54,79027.164,78692.2,78296.39,77656.92,78010.42,79713.195,77561.98,77480.71,77086.09,77845.45,76903.29,79120.85,79322.99,76170.01,79811.79,80002.91
8,80959.875,84855.31,83112.875,83058.4,83080.766,83024.99,82416.48,82319.78,82302.1,81839.97,82262.58,81397.46,83508.18,83534.14,81969.86,84844.67,85032.87
9,88691.766,93284.305,89623.49,90619.27,90550.69,89659.766,89689.05,89276.99,89133.62,89838.555,89712.47,88756.46,90319.984,90667.5,90108.586,93233.92,92455.53
10,99246.85,103332.484,98854.49,99893.04,99495.96,98364.36,99043.164,98338.38,97830.11,99460.97,98414.1,98250.17,99109.71,98895.48,98898.31,100601.58,102040.34
11,98059.59,101215.11,98308.664,98090.76,97405.83,96527.53,97044.91,97742.37,96998.484,97895.65,97182.8,97351.88,97547.734,98481.18,98382.88,99158.68,101592.01
12,96441.6,98679.07,95243.22,96194.65,95259.07,95241.445,95626.21,94632.92,95989.39,96077.87,95208.46,95250.86,95592.53,95861.664,97432.75,96379.555,100515.9
13,93347.555,95102.19,92653.45,93052.64,91594.13,92412.44,91362.11,91847.375,93237.73,93044.71,90944.75,92139.42,93065.31,92286.195,93870.87,91737.43,96815.89
14,94858.82,97206.47,92692.055,95655.33,93838.55,95399.91,94337.17,92851.58,95599.8,94125.016,95002.84,94440.375,95926.73,95006.21,96706.87,94886.016,98224.77
15,98198.59,100043.91,96449.69,98761.33,96725.234,98308.85,96668.35,96990.48,98209.375,97123.42,97722.27,97536.75,98845.17,97970.445,99186.93,96511.22,99780.69
16,96040.43,97189.234,94201.4,95416.734,93786.54,94654.64,94798.88,94925.914,94035.66,93941.875,95451.766,94171.23,95930.16,93571.914,95715.7,93659.22,96678.87
17,96164.77,97966.43,93208.234,95119.18,94434.2,95671.63,94961.37,94213.6,94442.836,94617.71,96296.62,94602.32,96309.36,95887.56,96187.43,95272.81,96565.234
18,99538.28,101107.914,96152.625,98215.086,97677.48,98489.336,99082.15,97767.5,97603.91,98195.48,99120.625,98012.56,99434.52,98125.38,98319.91,97390.16,99511.96
19,97223.52,98380.03,93947.91,96074.38,96220.78,96935.72,96809.29,95931.2,96161.12,96192.22,96702.43,96172.92,97222.24,97248.89,96802.1,95833.06,97185.16
20,90267.24,90636.86,88357.71,88813.805,89204.34,90074.0,90460.47,90007.125,88956.086,88983.81,90119.0,88448.164,90156.8,90370.88,89178.61,89824.41,89903.19
21,90578.9,92086.45,88121.11,90251.71,90721.68,92266.04,92103.266,90168.93,90298.42,90633.78,91251.84,89172.05,91414.18,92649.36,91412.805,91257.9,91491.59
22,86426.055,88312.9,85336.68,86634.78,87113.0,88232.37,88176.08,87351.36,87118.67,86735.984,86623.88,85846.43,87884.305,87587.016,86586.74,86463.59,87894.336
23,84839.64,86369.35,84347.81,84354.13,84877.44,86014.76,86693.45,86164.39,84588.41,83853.89,85894.375,83873.27,85412.67,86216.08,84414.77,86570.11,86097.016
24,79282.35,80985.25,79373.27,79183.58,80514.05,80177.375,81823.695,81457.28,79922.45,78883.445,80580.2,79246.56,80512.805,79839.555,80012.89,82345.555,81123.016
25,76759.18,78326.41,77117.53,76501.016,77743.96,77081.79,78964.39,78598.914,77085.92,76709.945,77354.164,76578.42,78170.52,76381.01,77439.516,79019.88,78574.234
