,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
0,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train
1,76070.28,77940.62,77673.28,77971.734,77852.445,76278.914,77805.31,76837.32,77617.26,77923.82,78018.13,77450.125,76073.18,78004.33,79102.97,77717.42,77875.875
2,75674.51,76028.02,75643.6,75259.29,75367.84,73889.92,76345.2,75093.45,75576.555,75700.87,76314.71,76200.55,75258.01,75864.945,76641.62,77270.97,76228.02
3,74785.086,74729.33,74777.33,74590.09,74392.8,72519.445,75502.09,73682.086,75112.69,74191.945,74268.586,74506.14,74371.33,74244.586,75408.01,76951.34,75609.36
4,70044.9,68616.62,70112.805,68132.3,70084.914,67807.05,69843.07,71948.836,69406.65,69125.9,71207.72,69257.5,70601.445,70495.125,71720.79,70890.19,70979.34
5,73634.84,72986.86,72598.945,71443.24,72609.39,70110.68,72736.06,71484.57,73012.23,71825.7,72925.83,71725.914,72092.266,71768.88,73913.98,73694.805,72110.484
6,73931.4,73353.945,75185.305,71892.66,74036.32,72569.93,73855.41,74929.04,73560.88,72967.64,75204.31,73065.016,73880.35,74226.86,75510.625,73612.65,74288.37
7,78531.766,79148.57,79145.67,78550.8,78605.305,77474.59,79835.75,78526.39,79239.39,78697.57,78019.805,78605.49,77972.09,78094.37,80102.125,79902.83,78956.78
8,83656.77,83772.03,83863.89,83736.37,83226.15,82426.945,84493.74,82945.47,83783.12,83187.914,82755.46,82936.984,83346.266,83303.414,84367.22,84335.74,83861.73
9,91827.35,92172.055,91710.42,92423.18,90137.29,90150.4,91789.57,89645.38,92217.45,90738.69,90520.22,89943.46,90178.836,91315.05,92003.164,89585.36,90844.4
10,98943.305,98887.664,100129.74,100394.164,98751.73,99728.3,100182.445,100052.19,99279.055,99106.47,99973.57,98910.91,98340.02,99502.836,101222.664,98238.03,97843.516
11,98345.13,98527.03,98724.484,100288.46,98592.51,98974.984,99568.41,98468.57,99120.66,98410.26,98219.93,98043.7,97709.2,98285.21,99794.984,98482.555,97512.586
12,95310.664,96005.055,96459.914,95681.84,96207.82,96822.21,96219.52,95586.516,96042.04,95382.53,95843.19,95108.44,95528.9,96312.02,96558.5,95143.555,95085.7
13,91631.56,92052.58,92082.484,91895.91,92187.03,93997.66,92629.9,90954.87,92914.164,92516.95,93042.16,91323.74,91976.95,92044.16,92651.055,92148.68,90849.88
14,94249.836,95787.07,96106.65,94316.78,94447.58,96573.12,95482.62,94437.3,96608.86,94945.266,95410.61,94676.09,94784.07,95490.08,94598.03,95631.19,94898.445
15,96403.164,97296.63,98204.37,97484.875,97323.836,99716.234,97926.164,96991.836,99042.56,97994.2,98561.9,97288.625,97419.15,97726.695,97955.83,98596.74,97523.19
16,91699.2,92984.49,94848.766,93091.51,94514.42,96220.44,93991.195,94634.68,95210.375,95416.664,94900.914,93872.14,93807.54,95162.72,95681.08,93795.72,94395.055
17,94422.195,95025.73,95527.82,95224.55,94597.48,96484.76,94703.72,94249.484,96675.67,96396.83,95303.73,94243.016,94186.65,95934.75,95313.29,94468.99,96434.44
18,94620.02,96372.16,99055.75,97202.375,96810.12,100407.89,97416.12,99003.95,98376.414,98289.336,98912.84,97939.55,97000.664,98627.586,99322.625,96614.73,98699.05
19,95006.29,95352.65,97937.016,97370.25,96332.28,98752.1,96733.03,97119.17,97902.25,96750.22,96989.95,97785.32,96037.23,98134.91,97527.58,98765.4,98219.08
20,87248.76,89288.55,90046.0,89938.09,89785.45,91052.34,89966.28,90831.805,90683.03,90395.555,90022.64,90883.34,89111.75,91750.18,91038.09,90078.83,90992.734
21,89307.805,90336.586,91105.15,90793.27,89850.15,92002.445,90350.766,89743.11,91663.3,90579.766,91637.734,91405.78,90060.34,91743.266,91421.0,91177.58,91172.11
22,84566.46,85773.445,87597.89,85845.766,85711.125,87966.36,86227.2,86395.99,86723.05,86151.1,88304.516,86767.5,86505.63,87809.73,87864.24,86587.266,87775.164
23,84857.17,85840.12,86395.81,86241.19,84904.0,85263.18,86112.64,85150.05,86645.74,85538.06,86442.35,86341.766,85191.47,86116.98,86266.914,87564.45,86260.83
24,79168.11,80814.7,80994.12,80645.64,80340.74,79464.09,80376.08,80840.086,80918.65,80090.42,81127.28,80928.28,79933.336,81024.164,81635.76,81271.16,82015.33
25,75966.88,77813.56,77619.96,77747.04,77589.086,76108.836,77647.54,76782.21,77620.69,77899.62,78058.63,77438.78,76098.46,77773.62,79060.266,77338.37,77709.02
26,69271.26,70016.15,69637.38,73980.46,73838.05,70284.68,75428.22,70761.516,74097.23,74421.9,73103.0,73023.5,71700.71,68224.32,74734.68,73543.086,75288.54
27,72161.01,71904.375,72494.39,74015.38,73663.266,70331.57,75221.12,71931.86,74828.45,73976.26,74069.95,73355.336,73733.234,69939.695,74896.3,75239.41,75273.12
28,64171.793,64885.242,66450.69,67769.445,70061.51,66924.9,69725.234,69623.73,69583.336,68784.836,69477.59,67372.445,68503.82,66483.11,71395.586,70038.55,70986.42
29,69174.336,70620.4,69899.5,71097.65,72315.836,70621.57,72581.3,70007.37,72836.49,71711.73,72226.41,70960.17,71094.516,69335.8,74063.2,72984.266,72348.79
30,68900.85,69790.805,71544.94,71292.125,73712.97,70485.12,73514.3,72720.35,73447.75,72670.55,73292.36,71610.98,71939.8,70456.77,74793.96,72741.16,73951.86
31,73234.84,73870.945,74096.945,77654.336,77298.234,73770.36,79270.56,74670.836,78172.02,77963.46,76714.4,75835.36,75733.14,72618.68,78658.055,76209.46,78361.8
32,74784.56,76055.05,76316.164,81188.664,80037.32,76636.22,82404.14,77148.64,81020.21,80417.86,78280.73,78127.64,78832.234,74700.07,81071.13,79100.445,81556.51
33,72158.086,73699.13,74350.43,84100.46,81771.18,77561.35,85438.63,75975.055,83841.61,83726.76,78980.13,77944.58,78043.18,72335.77,83201.52,78267.97,84527.93
34,57458.258,62148.395,62843.438,83155.11,78735.016,70711.85,84967.93,67740.97,82379.53,82737.5,73609.78,71959.85,72031.586,59097.72,79772.01,71382.25,83150.81
35,48022.97,51398.97,50487.14,76142.08,68501.66,58416.754,77798.03,54382.22,73880.05,73771.28,59933.637,59695.19,58315.742,48435.414,67706.42,60853.863,76817.016
36,54623.516,58780.977,58497.242,76760.32,70938.38,63628.734,78814.79,60118.168,75892.375,75555.36,65379.09,65087.81,63613.65,56076.34,71018.42,64826.09,77466.55
37,49297.58,52618.043,52231.83,67596.53,64408.348,58166.23,70312.234,55071.06,68722.055,68098.7,59452.64,58077.594,57401.33,50093.62,64180.13,58794.45,70392.805
38,54015.816,56830.887,56481.305,70062.28,64624.277,59933.32,71986.734,58537.72,69678.53,69045.53,61518.086,61152.504,59677.63,55382.43,65628.96,59633.04,70786.62
39,50992.93,53352.812,52578.137,66730.21,62245.332,57317.035,68469.9,53943.777,65855.1,65821.875,57424.85,57371.547,56399.77,51328.63,60749.832,56724.273,68015.5
40,51539.793,54169.945,54461.008,66949.93,62807.895,58141.383,68878.125,56145.906,65717.86,66319.586,59072.32,58976.87,57674.83,53481.734,62609.402,57147.89,67421.836
41,55031.043,58874.27,58350.742,71180.56,66502.41,63239.992,71538.24,60911.77,70609.17,70302.016,64582.332,63830.957,62448.395,57190.04,67145.71,63304.383,72229.37
42,55032.83,58704.87,58765.855,74999.78,69513.805,64427.67,76602.3,61835.79,75062.945,74601.625,66316.29,65480.836,64172.566,57945.23,71769.53,63785.586,78175.0
43,57829.08,61221.76,60937.004,77464.55,72674.51,67513.51,77844.02,63647.273,76119.45,76458.836,68576.59,68470.65,67739.72,58578.004,73443.5,67997.51,78743.56
44,60816.055,63748.918,63504.78,76071.58,72697.33,68820.67,76641.12,65932.77,74176.92,75554.17,70098.53,69210.18,68211.38,62328.29,73449.805,68649.76,77032.11
45,64250.65,66778.53,65370.285,76277.96,72543.734,70485.34,76382.21,66944.164,75982.23,75310.34,71261.72,70591.35,69797.58,64786.26,74627.016,69601.8,76424.38
46,56835.23,58884.367,58212.52,70312.97,67352.03,63601.973,70916.82,60287.664,70444.37,70068.984,64732.625,63673.457,62739.863,57959.98,68150.914,62922.31,72070.04
47,61908.727,64283.63,63286.82,77888.734,73257.46,68169.445,78697.51,66579.51,76143.56,76692.63,70042.9,69847.1,69069.26,61527.26,74124.57,69043.16,77944.625
48,63137.266,64821.01,64858.965,75784.06,72717.29,69756.99,76013.25,68039.86,74494.695,74697.71,71131.664,69961.8,69719.805,62920.035,72716.72,70134.82,76415.33
49,72240.08,73327.18,73723.57,77462.84,78836.85,75249.46,79135.305,76367.49,78047.37,79180.98,77147.055,76898.97,77297.95,72228.39,79159.336,77439.78,78480.375
50,78369.2,79850.695,78313.0,75255.48,75460.39,76971.664,75148.05,78112.984,75625.9,76006.41,78199.234,74478.98,76821.63,73584.484,74177.27,73575.47,77508.33
51,76005.71,74899.59,74362.43,72614.12,73076.13,73412.695,73247.71,73643.266,73123.04,73807.37,73755.234,71671.05,74102.56,71231.64,72256.26,71012.555,74908.56
52,72137.81,72423.06,72489.18,70759.76,71270.98,72189.81,70405.07,72141.88,71925.41,71593.34,73240.56,70599.46,72364.41,68496.61,67794.82,67794.34,73298.766
53,71225.07,71527.02,71482.11,70292.96,72377.69,71742.17,71789.09,71767.09,72418.44,72171.48,73189.484,71526.78,72609.23,68797.3,71373.766,68972.06,73249.87
54,73133.32,73796.88,73733.9,74597.65,74315.09,73293.26,74594.21,73683.664,75258.71,75075.68,75487.99,73305.305,74181.66,69851.984,73503.984,70663.805,76005.69
