,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
rmse_train,1650.0915603246651,1776.4009592806096,1613.8661542193092,1883.6435332733488,2029.710894355682,1857.589244991536,1913.99330463669,1659.1885350080233,1611.6899029493347,1935.2892989548452,1861.9240331049934,1840.2753770823729,1739.897730221977,1742.957720329647,1726.253443699241,1726.0981626589007,1806.7372264461126
r2_train,0.9725011608256864,0.9684109461765459,0.9740723023317772,0.9636276396478707,0.9614828216978542,0.9653977319178947,0.9639959336389697,0.9716702905006057,0.9743127877285078,0.9631707696778099,0.9657768868737002,0.9635588683640023,0.9693404303444405,0.9693189787864366,0.9690859195562562,0.9698821195580596,0.9664279616724216
mae_train,1080.3589297916037,1179.7947441891276,1024.8041583557315,1272.4962913101908,1315.8522963166263,1187.5984683430497,1244.109922357662,1075.1440318367654,1017.5466517025666,1183.915839618981,1217.9458355589416,1174.59959472952,1097.302282948781,1178.7867297944429,1146.0773565026877,1079.154727305421,1212.9583551540734
rmse_test,1558.2705346857472,1604.1493339262418,1717.551892714862,1894.4414707191195,1896.415214609301,1588.2118408648967,1737.8966198698652,1711.4575781806125,1526.4068963876143,1884.127607591681,1713.217963259917,1578.6860341883666,1667.0104247280326,1650.1068805963475,1689.82312336963,1539.0504293201836,1697.0291344115399
r2_test,0.9745790493140031,0.9710420933059051,0.9687185765512102,0.9610578000472365,0.9645819845606118,0.9726604954398476,0.9653193436608251,0.9693366830090472,0.9725940269733317,0.9587398561257087,0.9706269361193154,0.9717382342759391,0.9704567592433123,0.9718188432363355,0.9667376161095574,0.9724556971604055,0.9714311972588232
mae_test,1117.737113328541,1103.6642859412832,1114.1465315148303,1292.813753140133,1236.6137466139528,1101.7612127534808,1207.2356153336866,1091.4899131545098,1019.6723358429178,1168.6211694536923,1222.2868841555692,1047.9142405796008,1095.7726240541767,1116.8364842615013,1087.4879532006657,1005.2814597079298,1086.5238678874093
