,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
rmse_train,2071.7870019290744,2084.748539337473,2094.3253071868153,2180.923733699082,2088.06186230019,2097.6607227080535,2093.001939703774,2077.663115944913,2018.5624435546038,2076.856798183909,2185.577411773907,2191.930974971266,2199.7773307612847,2121.316334138015,2065.6171861972825,2127.085831439015,2125.2925567029674
r2_train,0.9540279164546319,0.95489443619918,0.951030434738741,0.953837575180988,0.9545178406949593,0.9559070611107775,0.9526420431772428,0.9568089849449559,0.9563505111752437,0.9568972025921232,0.9538346136946886,0.9500152161001688,0.9540070348246737,0.955383398940019,0.9565748884824018,0.9548568237483481,0.953563169435139
mae_train,1419.5621448175345,1379.0847401669444,1450.6701343551256,1498.1695586197761,1412.6324149095246,1433.378346215362,1459.4685716421864,1434.2758204307997,1386.9420794357586,1427.0187723396807,1512.1165982927016,1508.020479254997,1527.657859389196,1472.2869310550423,1413.4744317175196,1444.9209419433298,1456.0726220472438
rmse_test,1957.6574162854301,1940.4690939139552,2058.2428827748413,2079.5303614709906,1793.1353113423559,2055.88663928875,2051.2195485176026,1866.779768390899,1959.9732403836626,1931.4636499355704,1973.365863041151,1955.9820036276797,2101.929324312734,2196.0263103381826,1938.3523254339382,2075.7104347918553,2071.7961844720558
r2_test,0.9509211616603112,0.9605903165015915,0.9527447706243688,0.9569274920845582,0.9609566801070333,0.9552792789617441,0.9565268776100976,0.9587161751533736,0.9616247573184178,0.956952473384803,0.9581160808550534,0.9542018619118169,0.9474186797911545,0.9502322086265804,0.9560311572417832,0.9571623735890199,0.9534815489188913
mae_test,1419.238785279207,1352.4696860055994,1519.9234059473363,1495.6334752761804,1318.0893260252724,1433.6033486115314,1517.2400753253633,1344.0241990768764,1403.8422853927057,1392.1002923350484,1434.9649881204602,1431.4802522132265,1519.0215909503634,1590.4685110282987,1381.3971608277845,1445.0036482483354,1428.9515051831115
