,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
rmse_train,2113.277642786068,2185.3068429730415,2134.7071971075775,2125.5031360273965,2187.567762835231,2205.518280930284,2247.811769806832,2116.6200621668054,2044.2187317370315,2204.823172649575,2183.7829972251393,2161.6102284090034,2228.2751339039914,2146.5334522846715,2100.9518913703546,2083.9645554618037,2098.270826459836
r2_train,0.9548963807894179,0.9521943231880831,0.9546366044405402,0.9536875722967667,0.9552586454831143,0.9512217163989287,0.9503418419005494,0.9538962277212991,0.9586753930620543,0.9521977452807604,0.9529223736069137,0.9497216522055592,0.9497129407293108,0.9534658882639321,0.9542090733283073,0.9560990335916453,0.9547195421893099
mae_train,1409.1978978460022,1538.221787552998,1477.2695555487205,1444.9204480996364,1531.454698757382,1474.1416585639386,1552.8473893946848,1466.8384644486296,1442.5086046572155,1541.4857892612433,1506.2446570213128,1459.5105645962676,1528.7201999782328,1446.996947758934,1462.0607364759992,1402.0010600961539,1428.1060809168687
rmse_test,1996.2476845200758,1980.3381597473342,2109.2728235058185,2002.7559140025464,2101.840435266342,1914.6403365540941,2119.980990399651,2137.4938072046,1899.3425140595732,2088.3948992357255,1944.1703362230605,1950.7184458360762,2087.2115891735557,2093.5108543173324,2114.8725313873597,1855.9843690540897,2022.4547181377168
r2_test,0.958280900891922,0.9558677280149638,0.9528227864071689,0.9564774689557554,0.9564932295321027,0.9602672898332292,0.9483936237625957,0.9521704179986976,0.9575662742001727,0.9493084747067264,0.9621738068379251,0.9568483964343559,0.9536857690190748,0.9546387410651364,0.9478998147819052,0.9599433420006089,0.9594238294544296
mae_test,1377.3574718144673,1454.3017304403754,1543.589914194915,1406.7158523002422,1519.0104704335652,1344.524674636804,1537.3845047858656,1520.9313505410107,1402.198855270127,1501.178675223214,1417.4583001664648,1396.9067840307205,1536.4955564088982,1462.5905570331417,1480.3557229872881,1309.088447941889,1389.3812420361683
