,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
rmse_train,2157.8805993788105,2054.8802364169587,2117.7784035629697,2065.3624530733377,2089.852520509949,2153.301155406493,2030.6184223194443,2226.9299786506936,2043.2663965789607,2085.7410127266903,2169.359519113248,2236.233039751302,2144.9630447105887,2089.034331835822,2071.725076814191,2165.4033761389073,2146.5281823008986
r2_train,0.9548232275503842,0.9558363026874731,0.9553583175220844,0.9548650648604031,0.952968795498345,0.9546948126971118,0.9571214442666464,0.9491533520331643,0.9609673437360584,0.9542173079807428,0.9555412718046514,0.9500454876265703,0.9544158183799493,0.9544709960033895,0.9559485308146718,0.9524404822947277,0.9539457728874217
mae_train,1477.6889278940794,1453.5317928149607,1443.1550150287705,1393.2072233163613,1436.850491269496,1492.6054985709418,1409.5382894126662,1493.742995561402,1439.391230859139,1392.8777190575788,1457.0641659269006,1555.321240919329,1446.8779575967217,1440.4672343702682,1439.5987099390522,1457.5669402824046,1472.4623984800878
rmse_test,1990.3364851191511,2194.310510034435,1983.4280749420154,1970.3512349305581,2089.0656288707874,2104.5971951065776,1972.518541954688,2303.952238130817,1994.7705288806449,1954.195992904618,1980.62684972745,2071.6107416490604,2104.402011025113,2043.435805712093,1959.5741889268202,1988.073466422521,2013.1900977737735
r2_test,0.952009010614499,0.9493915465281227,0.9548756098905156,0.9575665399526856,0.9498413348043664,0.9518460613610951,0.956995119434069,0.9397224625488195,0.957835874005683,0.9539879677193184,0.9577821911938044,0.9592949286601964,0.9522303611648035,0.9551431415246271,0.9537525669470313,0.9544016613502326,0.952382577779534
mae_test,1426.381031741828,1541.7809674069308,1408.978870157385,1414.434017630145,1480.3808311894675,1497.0586460540255,1441.8563638392855,1647.294838585805,1435.6531213112892,1392.440831624546,1405.1137221549636,1497.0097467085352,1437.9308836826576,1419.1679580621974,1434.4025839701876,1440.701295456265,1472.947985150575
