,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
rmse_train,2041.0083840753077,2177.3238203776345,1997.0714955339615,2097.39632694211,2021.264286734797,2026.6440233260207,2031.7276794208942,2028.9814052803881,2163.177966074416,2127.2795962853675,2191.8176620817444,2002.3908924032255,2122.3647714554663,2039.7595241279757,2021.7779037675837,2027.7292007234155,2223.8729028123375
r2_train,0.9576942396438669,0.9525531774230739,0.9570661025562943,0.9579623448716655,0.9579890414697215,0.9576115365847145,0.9564419547621488,0.9546092672120753,0.9539281297432761,0.9551318112548396,0.9520643436711926,0.9575347983018626,0.9523023522820087,0.9541761765002117,0.9543323989829833,0.9586072815710278,0.9509810193966791
mae_train,1374.7430306585022,1496.5635576686477,1325.1842825512945,1474.4462354870154,1364.8141303944578,1424.0649652625302,1371.7416918723504,1369.0878712711994,1437.590230201393,1448.2768973680725,1523.4467526593733,1376.3725216866671,1480.6703426995005,1390.2155284013477,1360.7829734819807,1379.5677916225015,1473.0889267063521
rmse_test,1841.4487447954295,2120.759299928273,1992.446147898086,2089.2654367468253,1940.4125490798847,1959.7558464013316,1915.2109936703064,1989.714637345195,2040.6061048315787,1962.1887931951837,2115.4067510558807,1902.4914209081626,1843.7050182491205,2090.171928749982,1880.1746547163984,2023.2901725108145,1933.7738747522947
r2_test,0.9580076610118756,0.954486122300308,0.9611664550966879,0.9497890601655807,0.9606855578654832,0.9582932930171244,0.956343351206285,0.9584104062934427,0.9539379163351346,0.950821020217871,0.9549605846267212,0.9594581212858567,0.9582826359144013,0.9534826070623986,0.9590283702789926,0.9519474358294686,0.9547534888786842
mae_test,1320.4874354570215,1508.1447541616224,1363.623252686138,1516.80490844431,1366.0829277958535,1379.6805689883477,1321.5290685721852,1428.1592661735774,1431.5413234526334,1435.9476748070522,1536.6167684246368,1371.2192156855326,1343.7382760101393,1469.9101177360776,1335.8969735736982,1402.4255055236076,1357.2096311856842
