,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
rmse_train,2117.6922884387795,1991.4393467294094,2084.4155002094026,2084.7949420536174,2034.5265613679658,2119.2917329502907,2015.29647773027,2116.5856032810298,2076.285269867111,2088.201027177279,2153.249099363085,2161.8915371285098,2105.6251087753362,2057.9428976985478,1997.4249810010633,2113.661372708387,2088.5302409471115
r2_train,0.9564902998982382,0.9585211638953325,0.9567537841326013,0.9540117422262179,0.9554260059280785,0.9561146191756149,0.9577660796444979,0.9540674158093146,0.9596956271797121,0.9541092480621444,0.9561991518932293,0.9533116627449797,0.9560724850316625,0.9558161419293761,0.9590515840832284,0.9546861832370054,0.9564008678377657
mae_train,1437.3757002290279,1362.1971599788008,1414.835993820033,1408.6998398934356,1348.5459784316322,1413.8646212002195,1378.6929885628026,1414.819324964037,1412.9473159827378,1391.3970620315342,1438.4232757041189,1442.1773395480013,1386.512207786001,1359.54483448005,1355.5697029830408,1420.1118378444883,1377.4352064042623
rmse_test,1965.4402555936636,2159.234614067124,1920.6461108267304,2011.5751194574057,2010.2585994443268,2135.3830182893407,1953.4324855997436,2077.656796043413,2073.8534684597594,1977.1556977421624,2027.982211769766,1987.95046171281,2114.1712710968723,2023.3713547992854,1893.1986724312162,1994.3634275810048,1966.5071939118245
r2_test,0.9532020974311324,0.9509965601517174,0.9576870665472984,0.9557723712301575,0.9535542841982171,0.9504269762579114,0.9578233221243984,0.9509819335873506,0.954426398488064,0.9529004323849489,0.9557392623998959,0.9625162245506943,0.951785809940578,0.9560197137700843,0.9568325301736224,0.9541126725394997,0.9545653288631836
mae_test,1373.6284411887104,1482.6152925052966,1373.1881350446424,1410.6730123335349,1377.4384430425246,1500.617690677966,1361.0502735320822,1413.6865256507267,1436.2957664384078,1409.920787757264,1387.0893545134684,1412.6087182392555,1444.9258868606237,1385.8956354229722,1348.0548570482754,1410.2023194234262,1378.0234907687652
