,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
rmse_train,2031.6019450574051,2043.0245013079725,2015.7116466408654,2126.7520139489516,2101.07901290434,2108.8911730115865,2100.723509269897,2012.088584302911,1987.9298278655842,2037.0445595406343,2142.994412862643,2077.6937611757007,2172.580288510737,2079.2096278267104,2021.0265226072074,2118.807902601894,2084.6563274699297
r2_train,0.9557940000266452,0.9566818491571784,0.9546377301805613,0.9561023409079503,0.9539489939891215,0.9554336679545283,0.952291969642961,0.9594923223820219,0.957665261165775,0.9585338790103863,0.9556160280946424,0.9550895773190742,0.9551372765003593,0.9571370393903085,0.9584294958338799,0.9552075052778747,0.9553219649614441
mae_train,1346.7916666650895,1385.708722228006,1352.8035832260753,1438.7758965636358,1422.525628596305,1489.5659514688068,1416.7987758460783,1358.1927195260448,1321.506184741255,1393.3582400533767,1443.91604200106,1402.0843835033693,1528.2055504902332,1420.995565206693,1378.9390885637495,1435.0775792512113,1408.3548972592364
rmse_test,1946.182105331248,1902.1059994843497,1871.0188306611149,1994.4655169601097,1803.1195734574524,2072.909818191843,2094.7844868120924,1827.1042028362435,1905.9906265237323,1984.7577450737629,1865.13841859786,1905.981916233327,1996.7222523425257,2125.042836821105,1908.0855612584453,2091.0818661125168,2107.139137163161
r2_test,0.951494851694932,0.9621331728119843,0.9609507274544582,0.9603792499747247,0.9605206795422568,0.9545356186479065,0.9546606553557673,0.9604523766715337,0.9637095484505948,0.9545441131185248,0.9625842697338379,0.9565133788939101,0.9525506154473117,0.9533975587374229,0.9573935562310805,0.9565255663027499,0.9518808868013862
mae_test,1335.4797099349275,1369.5423600181596,1319.543480591707,1398.0772584556598,1314.0740566169795,1495.3696031514828,1465.5884130599275,1293.7520478964889,1317.050005504691,1413.7488710086259,1388.6235931635897,1369.7947849765435,1437.2592578314163,1503.1806382982747,1365.8354408103814,1467.564166635139,1479.2411797253328
