,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
0,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train
1,77283.11330196404,77755.2675405421,77674.60746725486,77837.27362269955,77329.9169606335,77328.29792356044,77222.0683677975,76593.84037215372,77669.38643993108,77319.30754583463,77372.50829714813,77274.92838149365,77439.98056870053,77149.52275220613,77359.60676117237,77784.06664630903,77232.24334776164
2,74225.29879933705,74794.16194612537,74585.3358738292,74779.78349827192,74596.19595790279,74459.56335369746,74225.50264427165,73921.54088422867,74461.75152181555,75019.58352902296,74396.02532130506,74279.3837949592,74425.49337545942,74513.48400013422,74434.5034841056,75152.71711650144,74267.44772665238
3,72913.57990750411,73469.21877737301,73212.0777323554,73418.51674882787,72934.26134841028,73627.00295549337,73267.97849910907,73389.13851215754,72735.118026733,74236.60461112665,73414.54407188435,73014.79643627872,73598.39911806984,73117.34291629095,73008.92971081528,74372.33976016579,73417.10240645609
4,72317.13036211982,72520.50897260799,72285.12990170227,72707.53362273509,72188.22412747913,72772.79660715672,72453.19057540072,72753.25550814116,72091.0031268767,73598.75774902684,72496.40578702906,72599.21359365647,72663.99434365962,72325.61521898258,72459.61618807576,73437.49477861339,72698.30512049091
5,72768.74372431134,73032.97036490287,72678.15889876061,73002.34603750242,72744.59007968046,72999.24690827726,72917.85892652257,73176.36098235514,72615.59355970322,73521.99176381038,72726.15275816305,73164.38187515731,72809.15829489245,72898.98735926629,72920.38238846265,73517.34219739216,73074.04132745422
6,74799.60598999907,74956.44843868802,74749.83517103194,75083.89014698008,74867.90624608977,75048.66735214753,74803.22833505264,75228.6442267641,74679.98969911438,75470.58588118189,74678.21978900881,75316.18964876262,74936.498378396,74936.44923241036,74923.8694817943,75158.59022265629,75039.39969374078
7,78493.2684354628,78387.07093977537,78711.49848827923,78732.67829225636,78830.42053111111,78709.00591465792,78414.11649603485,79094.40692948947,78188.66382274704,79154.69067668042,78572.35617304011,79222.52073199904,78652.04184505613,78745.19307141846,78583.79925498072,78652.73707383792,78750.19429307582
8,84524.86416961835,83842.08219431777,84665.97101774787,84547.94469555082,84474.60754261784,84556.64373920803,84894.99992343705,84762.38473788928,84867.14220618355,84829.09447114952,84806.72387779051,84743.34656532595,84575.0322728514,84883.57351773055,84978.3984795838,84661.7980904799,85001.40911301451
9,94468.72667083656,93169.96952445824,94774.62853555527,94681.23882157779,93726.36515476034,93613.22807895884,94608.45911493491,94126.34263537859,94536.10357167221,94505.48801676418,94150.43396155216,93893.29266207702,94184.24890531827,94614.98546234662,94979.60705087672,94286.2171684959,94880.90825966527
10,98493.54628857176,97665.38431051275,98214.58808196562,98993.29785544072,97678.15349359854,97363.96678383398,98461.32613805067,97717.06006905794,98345.8407504722,98342.13899764055,98242.78932129365,97843.13548226119,98808.0471257177,98917.74890612095,98504.19645025145,98382.8577119059,99002.03749086997
