,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
0,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train
1,77628.91163111995,77112.95359019007,77194.67257567566,78018.20319211367,77463.36250531288,76902.89803723435,77245.72430033267,77133.72847902641,77172.03756097866,76986.27888501933,77141.95131324726,77797.63281893634,77206.00663362493,76999.53045407699,77152.20058266286,77646.42846546644,77432.55718861739
2,74952.84207091981,74571.66195481988,74482.29835282623,75192.56050882488,74405.40276032513,74254.63290254342,74440.35554989225,74412.26308249454,74361.22411279731,74543.60838513123,74661.6698036907,75273.33289150879,74560.90353129049,74407.70853521515,74539.31756976168,74694.90706856699,74638.95503748112
3,74134.12439536645,73309.79041992368,73926.12643005462,74140.93590074436,72742.40508914614,73221.90650240556,72637.7423644527,73162.10593865368,73348.78861737622,73520.41007202122,74109.88874080338,74213.66753664355,73334.52299520522,73264.12361236705,74276.46446678441,73626.36373703972,73706.73518663242
4,73269.95457835922,72585.90890814005,72804.5328523631,73257.8650225318,72007.20818306167,72486.16004283226,71942.92570369192,72448.73992472842,72549.21446168955,72500.55704807579,73291.4797214365,73216.95850632444,72622.58815235397,72659.25423486647,73808.63772204789,72882.94663455826,72880.54616870935
5,73411.39125370361,72811.6039756228,72820.74756402471,73151.46868323394,72574.76307016965,72907.84022704266,72733.70251962321,72792.55897454194,72828.96775622919,72852.46106257894,73320.35991957226,73274.19769266449,72909.5563439437,73094.13336795522,73797.023547772,73017.69499619323,72864.0005087979
6,75256.91586339385,75108.4230965014,74649.24312172705,74717.21881563634,74643.5348966028,75136.88181222,74947.75626788054,74850.22111733278,74690.87312812397,74956.23219216219,75123.54412493594,74950.55594126643,74749.61290871465,75129.75805029778,75412.01291911557,74743.27908150353,74621.2544324579
7,78707.31812641122,79010.17792649067,78529.68619448341,78216.42043301335,78541.46098970894,78551.30409943798,78721.85347728072,78699.9372804491,78489.19288986531,78741.70172339608,78752.28241740196,78438.55712169579,78492.65582505951,78907.90673902762,78841.85226245657,78491.36469555818,78428.8648872778
8,84496.6099420917,84544.56234589714,84611.04996302226,84226.35987130147,84836.02527668363,84575.93622941033,84854.67814220363,84211.87889071091,84522.2825100152,84670.11884214684,84823.38745344999,83641.0581888626,84486.89573544388,84533.84188823574,84346.11187642111,84649.9955031916,84609.27771006334
9,93574.52638702047,93803.61061884307,94010.49580574402,94239.84211397366,94884.93976754643,94746.17249756123,95143.48883974316,94053.7789164373,94291.93484126925,94542.18292361689,94302.59546359646,92197.40195400227,94538.04664040892,94189.38373428077,93722.21239851801,94567.90535662512,94079.16058086265
10,97522.18468930133,98660.9087258626,97599.52142053972,98572.76708663933,99023.6101109783,99243.7859886066,99593.09388712,98177.8048502663,98619.59821611615,98886.86325867215,98624.3109146684,97166.30149883844,98862.67500396282,98745.37922548165,97784.93967861508,99006.05095649954,98530.49277060444
11,96364.6271261591,97371.8736242318,96315.97203546588,97151.24440065896,97277.44291164196,97532.99292280232,97788.46635941282,96713.91088446043,96952.72544148982,97178.65423327604,97308.73460208288,96614.13062606964,97164.49408013685,97103.64517395073,96385.91377465431,97533.61125515615,96983.97343809053
12,94598.4399698431,94747.29920675655,94041.19885216375,94511.33015207828,94713.8642839585,94782.69408467443,94919.64559671345,94189.09159987788,94124.80939845942,94718.60081715003,95122.63444495466,94542.52691934211,94756.57513704688,94240.48814846532,94030.44682099714,94578.4978088596,94913.04261008109
13,91876.4233625901,92523.73034033841,91252.8188398178,91838.00914416465,91897.5605599782,91902.86327811592,92230.80482317337,91408.43472143188,91299.49145649622,92058.96570555025,92422.81464215132,92260.86855210083,92400.65177715289,91751.14279177642,91897.71324739924,91484.93142787882,92467.59955262035
14,94471.2751792509,94877.55077000875,93922.81586019853,94103.64166495229,94423.84759342948,93997.87055269696,94759.39490300474,93552.44922090985,93191.10307950323,94260.4842609692,94847.65209239864,94078.30212443808,94626.10175231134,94083.87736539463,94209.45703590046,93714.63069986651,94683.10334707031
15,95497.09383905941,96030.1190663175,95090.7378017994,95061.98264483317,95527.13599774678,95529.56423633361,96211.15157507542,95035.64030212698,94089.1319141223,95486.90627033054,96037.79371339225,95094.31146687959,95533.12203037913,94781.66994822228,95482.18181635991,95133.70935475202,96020.15601811369
16,94969.32954903442,95957.7896416247,94735.00663157788,94830.10996601824,95283.71004160216,95629.41284235398,95899.51521389362,94919.10561820387,93826.39328116598,95247.05256837644,95805.22952686636,95263.21548822007,95134.86370254602,94360.20638508671,95307.0088201272,95432.05247026894,96100.58352753762
17,96916.18152542981,97419.8895519836,96708.19306929437,96731.29590914524,96920.02746560262,97349.29447726998,97254.3984347542,96765.55849477997,96039.87738009679,97035.32057127706,97361.89294778298,96937.80583512834,96820.20422819327,96336.02031723829,97103.54160922613,96977.4953697405,97684.77121280476
18,96452.47640442502,96871.09883866094,96385.36066730238,96357.79949230314,96403.26968139084,96835.43425322758,96661.40093015147,96327.59145995975,96025.01122685656,96696.66104868872,96768.08619105481,96391.40372092147,96736.68284936249,96385.62772058375,96678.73354298496,96431.16293486829,97163.15753495453
19,94203.24406131693,94599.48546292854,94192.99326897602,94120.17886217666,94326.20073875866,94606.5427577362,94776.99556346788,94252.7690000674,93949.87784588695,94475.408480402,94735.97979359864,94143.80295080284,94602.29959064639,94347.46495293119,94416.03391636212,94245.99363004294,95179.31174586833
20,91637.9912773374,91865.41745433769,91575.47750788057,91550.3703795945,91853.61104803228,92137.54803638134,92581.11216219023,91931.26001889334,91473.03142661607,91906.98578922388,92192.30727863868,91579.08044741837,91950.369579191,92329.28572067013,91894.33590268651,91621.08165878741,92936.00616736292
21,88757.93987024276,88748.14497998495,88780.89900511933,88673.32005093893,88998.80960109238,89603.6446786423,90065.02334008708,89332.5921482119,88905.35918308949,89353.21309279207,89112.89567874183,88829.99527782317,88908.06958552747,89726.12141072618,89123.23820184584,88725.5016598107,89929.47065043601
