,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
rmse_train,2093.42892097473,2120.6772448488437,2055.501074714124,2121.245803570082,2135.476358454524,2224.9459199807256,2121.3359213208805,2096.294601088993,1983.2821308496057,2115.48305321071,2217.509466793146,2121.925150021698,2201.310804210213,2115.7258402339326,2057.682178013659,2055.9796822636004,2062.4456688722844
r2_train,0.9557396631947693,0.954980178108384,0.9579404770150532,0.9538729118876436,0.9573640804558112,0.9503585899034432,0.9557727824926667,0.954777426148627,0.9611023824177847,0.9559931833737187,0.9514570055913754,0.9515508295977751,0.9509226231572423,0.9547920424155658,0.9560758051986006,0.9572701801846629,0.956252548555749
mae_train,1447.506570828286,1466.3758428698516,1404.4259070165808,1477.8047989050197,1404.5027161237508,1492.1123494520366,1426.9248032158541,1415.9521963677316,1372.8130569683146,1415.6083901234101,1510.4277516372654,1429.0175377280814,1501.0453397893323,1436.2119290723424,1424.5554369274303,1396.0295519050953,1374.8165445042778
rmse_test,1950.6216162008297,1935.6329325055067,2040.1542384143938,2088.18965281724,2043.3442882008349,1986.3688465935973,1925.2047090002445,2181.366143186942,1865.3246817904499,2069.5126530858743,1964.5418312276663,1927.2032849143734,2021.5261042403827,2064.8781985732016,2044.9106331551613,1852.7513596032438,1972.5911848420135
r2_test,0.9601661635366944,0.9578377694373772,0.9558640197746602,0.9526850945087526,0.958881197580858,0.9572344982697004,0.9574408190398591,0.9501868516339054,0.9590726655462227,0.9502209867297992,0.9613769494498675,0.9578824778959361,0.9565549591546274,0.9558710551602432,0.9512898417381258,0.9600827728734833,0.9613999719914142
mae_test,1391.558411470944,1404.1912506242434,1458.2478319082932,1542.772708629691,1354.4184534465799,1424.093447714891,1395.3889913173425,1519.8291597117131,1352.5705440375305,1432.3747768802966,1396.9837275083232,1354.52491251135,1455.172852867736,1447.115799788136,1425.7581285941283,1313.8716315261804,1338.2543722571127
