,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
0,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train
1,77293.23412898624,77108.93338629631,78037.323321399,76946.27148077387,77477.21433328283,77461.4991277218,77607.36243585031,77742.37592057027,77268.74691948056,77795.74053414696,77880.74889740991,77393.83969958723,77946.76163643508,77588.4177012503,77775.26284139833,77287.8155800564,77776.89548483546
2,74444.94882809016,74701.86920605773,75146.7619672067,73978.04289507245,74668.83919177612,74377.54931110027,75129.06597941612,74752.5703548878,74561.45794089556,75373.32626112484,74983.94336039477,74466.12662131028,74569.82217371603,74674.03699603507,74718.44221728192,74266.31646233985,75168.52213177165
3,73305.5526138269,73837.82193490081,73948.67213111493,72621.88233924125,73609.68528072893,72880.25744887652,74027.36804837277,73245.223658307,73669.81759497144,74042.73437505946,73930.9345159675,73161.12706706236,72828.38857907122,73291.66771633494,73676.47819262382,72652.51283131218,74703.32311835697
4,72378.7754498321,72969.14921279436,73062.36518795145,72228.34695966018,72853.51499396224,72097.37741302297,73499.03478663202,72317.6718605978,72993.57812104243,73331.57114848377,72960.53819685368,72466.89882821194,72334.16548335725,72473.48570731583,72915.82375576338,72067.38716059072,73962.86196805708
5,72821.6920372705,73402.69731699434,73131.68696330106,72853.21698382689,73122.10524261721,72601.24743295573,73842.87850902321,72831.44264086625,73259.82085418323,73526.47594501058,73273.70073718693,72882.20225087903,72981.5023236833,72930.42747237242,73255.23147220344,72748.30281185715,73836.07250230853
6,74860.92492027317,75430.46100367968,74921.92635507912,74907.94496278785,74932.50427086069,74713.57509868022,75480.72976779967,74902.8108761253,75176.57877710645,75044.26623121821,75203.87706230202,74955.67335519692,75061.13402329589,74764.90394782588,75010.21553923702,74850.07681497627,75211.35825785398
7,78417.50359317672,78847.33370906023,78690.35815023014,78919.92805659227,78655.00418094144,78520.48502379429,79045.78615976882,78457.92446772351,78900.57586169551,78522.02440040067,78831.95019505497,78838.04135025582,78884.84686310121,78908.2516877793,78610.99701273224,78798.10294094073,78121.76935946297
8,84373.77153053263,84988.55209722702,84576.97205387901,84606.36374199063,84693.54947728338,84218.61384435701,84990.74621826354,83908.73416087424,84483.86773652238,84443.70711743523,84801.759493593,84999.08379141285,85019.35791305455,84663.03426271152,84389.02466696297,84910.78057062626,83100.59375905947
9,94461.86005195201,94842.14055846393,93660.52618496757,94211.3199568388,94370.69440300597,94100.84501062603,94708.27782260638,92999.52925418808,94030.28930762882,94043.42563710448,94550.64540157988,94349.05585056024,94724.014071727,93651.39301332817,93436.61135362016,95053.37255408047,92362.48836802343
10,98621.53907998011,98692.02234364438,97685.6293056217,98175.0117233004,98492.55880508656,98719.64486458944,98504.04152622417,97720.48850501882,97717.67280150209,98161.80287876123,98450.58828431353,98214.18893555182,98301.63655667088,97741.05982249325,97345.84174831782,98965.64825934994,97587.46852574276
11,97194.52143853978,96345.46308657249,96390.2044277967,96526.10536493934,96969.93615799882,97305.34404066819,96606.90573569227,96615.42874479447,96324.91294014218,96863.34765374928,96982.6212534686,96619.06996444301,96824.36657310725,96749.75667910987,95997.33726970514,97285.24446205911,96567.86509787366
12,94843.43899292672,94057.2533382825,94432.15490536377,94274.5892780476,94505.40320204417,94717.08914878998,94069.09799469123,94679.98697190631,94027.88543949577,94687.8475475185,93998.0055043042,94075.0773648179,94519.96287409253,94736.19946031817,94086.37050473194,94861.03286971855,94818.78036826508
13,91962.20988572881,91263.48176730904,92136.61203362729,91943.57922367287,92286.88239882432,92023.42342737432,91463.34578574028,91935.89596393472,91750.90593724152,91981.38253891168,91203.93405783022,91416.09526298782,91782.06650686145,92315.3593518498,91650.69470186335,92200.70061985627,92271.37814228208
14,94468.45840468691,93652.28670893893,94371.94277943074,94271.15803787127,94399.57983862705,94391.61768862298,93807.16135166644,94325.72315967675,94063.55538788898,94100.1024292699,93709.14081390762,93132.38658570645,94143.39128780499,94460.67336632313,93439.12460070006,94233.0149109191,94665.99543215342
