,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
0,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test
1,77314.88167523681,64698.103744889624,63590.8637098364,59673.64621750401,64676.961173075164,79376.3318136304,66214.92294298568,72664.9310592232,61030.52592786617,59543.633563430034,72413.79629804852,72691.97209643913,74444.1318350185,67494.16792232842,62532.78065423144,75141.17652991581,63114.6981523439
2,63484.01608342242,65588.3832171183,71041.578423908,61829.343064707115,65592.21177928206,58606.01103485648,66094.51204213266,72172.70753291878,62396.79115551234,74051.35213637337,57992.86665247754,59948.20217339942,43003.36279463515,71738.95570504907,62087.266064747186,62838.77801444889,59594.685488885676
3,65639.15283515232,65760.52389705187,69994.21156329606,61929.236714423416,65775.84629574268,61760.995988006674,66198.91940112688,72039.78359090834,62088.845737808624,72052.79321649577,60135.41525967713,62269.406754336334,47778.313043631555,70997.62569839237,62517.6254442497,64588.30227853483,60271.91447979056
4,67367.62611752334,65707.76212038669,69108.89252436001,61693.87291162087,65712.35873540757,64515.6354223032,66239.15495540507,72104.06729541495,61912.673102655375,70165.3520221523,62064.14418841554,63961.74086252004,52075.22160267343,70453.07357485025,62640.46764315726,66218.52058275006,60746.94798534436
5,67365.73719222384,65705.56636731967,69108.17038619894,61689.38949958111,65709.58076556778,64513.453366231995,66236.99827487612,72104.39045478772,61909.074158310395,70164.86949687992,62061.78134398845,63958.69869797146,52068.319815774754,70452.42290518647,62636.310302640326,66217.38255961804,60744.17368212468
6,67363.86596389305,65703.386121182,69107.4666501848,61684.96571322518,65706.81490290123,64511.265962802165,66234.64703538285,72104.70173938897,61905.44860153903,70164.35715164931,62059.441846795155,63955.70421059879,52061.510488310094,70451.76962522972,62632.18027478356,66216.23708115508,60741.417394386284
7,67361.9951936684,65701.20215527172,69106.76215738145,61680.63519817556,65704.06773415428,64509.0575547406,66232.3935067124,72105.01719892136,61901.84434651512,70163.88083355624,62057.102858492464,63952.72084421502,52054.79657390434,70451.12660796057,62628.055892572724,66215.1427961838,60738.663583267604
8,67360.19879775106,65699.05209595623,69106.05863060562,61676.184267486926,65701.33322080298,64506.84777020002,66230.18408504096,72105.31846221136,61898.24483138838,70163.39192047517,62054.787246327454,63949.71025631081,52048.08145411189,70450.47960968943,62624.013415371286,66214.00845165302,60735.89675635133
9,67358.35238168456,65696.86097474389,69105.3589591176,61671.45752966327,65698.62072680746,64504.710327379835,66227.93276418696,72105.61656740576,61894.64617244841,70162.90152425275,62052.473512201934,63946.72863829176,52041.50179739864,70449.84536200188,62619.947627272195,66212.88440711517,60733.13862242573
10,67356.62829156307,65694.74639169278,69104.66695761646,61667.38177110549,65695.91346395845,64502.55856610906,66225.75898946598,72105.95861186528,61891.087548402706,70162.4118936915,62050.170426079785,63943.83390290054,52034.86983541773,70449.19747449868,62615.90112629354,66211.76935808854,60730.37978453924
