,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
rmse_train,1570.3291035886753,1758.867212765599,1647.4724210165205,1717.2668942512034,1752.7816338182522,1885.958727174973,1824.5151824039212,1717.8379737351022,1738.0864992798313,1688.2415520614607,1816.4801129431344,1725.8291101418945,1978.989167690858,1603.4167832663604,1760.4355149814967,1795.6837123785494,1724.7181501438342
r2_train,0.9735889699925748,0.9678938030300177,0.9696977920992546,0.9713791023115296,0.9679513322789948,0.9643579297202309,0.964012750170436,0.9704738005921654,0.9676378358065226,0.9715185875729798,0.9681106709368639,0.9690129914965102,0.962776192025727,0.9745094937752024,0.9684585605963022,0.9678277251757311,0.9694183160787218
mae_train,1032.57129881038,1104.9957095604937,1066.494771256057,1128.895556405209,1121.3700248239704,1258.2187948071244,1233.203324959305,1127.5726694616899,1137.04642873164,1136.0326173909752,1198.454891363189,1121.4338653325635,1312.5779975582982,1028.754973131814,1123.660168969564,1184.9133741151197,1106.1501234526422
rmse_test,1535.3860971942602,1617.6988961466816,1442.676612725973,1582.3785076315805,1514.669851086342,1825.7291106908465,1792.493864957429,1563.8261502667065,1601.7694903059462,1629.2271361696207,1581.0683846581824,1453.897352529666,1852.0068691158326,1687.44415547741,1640.6576499726868,1743.3958269433554,1642.5485491356717
r2_test,0.9698104879002172,0.972610452007292,0.9767836141038357,0.9750603485506897,0.9721415739996246,0.964731811819214,0.9668020018702622,0.9710285188990871,0.9743698654912416,0.9693706066673466,0.9731135539536019,0.974696208269498,0.9591792993994873,0.9706145660895902,0.9684996389335254,0.969780737158915,0.9707606564746251
mae_test,1053.0725644294796,1044.5687164043582,1032.885851032839,1055.4918432960048,1053.852255220944,1219.9277691812954,1286.2965420134685,1058.240573641798,1063.332024912984,1162.0765511312047,1161.1556110207325,958.7997543507868,1264.4593729759383,1075.2569899742734,1065.5747263165858,1137.319506545097,1071.3487063597156
