,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
rmse_train,1864.4940939991566,1816.1486032057348,1671.6055097993976,1715.8489823877892,1592.6906761250063,1673.1355521765136,1603.3217291730052,2073.914669854558,1928.1159495863503,1675.613902911185,1663.310283978629,1553.1184859270493,1911.1443504465487,1678.4737284360967,1788.7518274498677,1570.9608900323515,1819.4421246330235
r2_train,0.9646953466509074,0.9669886072049727,0.9699198029769931,0.9718657333222454,0.9739156955442444,0.9711095049176429,0.9728744380609816,0.9525765847052456,0.9633969196113644,0.9721620468752975,0.9723944516056844,0.9744527212623161,0.9613237920203721,0.9689713786004434,0.9642528446677611,0.9751552411995602,0.9671888962447304
mae_train,1241.802963152067,1181.0176306263247,1138.8031946642188,1139.6404830784372,1056.2504648271881,1142.602696755754,1059.5913270413764,1332.1767479463206,1239.6416854699803,1131.2862469100166,1070.4008354595699,960.4035449869398,1264.5897796553227,1073.7745692430724,1203.7412145480012,1048.8849889744852,1211.0356062518927
rmse_test,1605.9724584006713,1769.519858877257,1698.430167413665,1693.340164979289,1564.0554945878241,1694.1584642175076,1683.0867121010529,2083.5387759262508,1692.7955925849042,1468.2648097381327,1713.0964466463643,1475.6604529979702,1630.911805984877,1825.5730363550826,1710.8830988341906,1528.7941760997312,1559.6435766794186
r2_test,0.9680605832204834,0.9683136686161751,0.9717818041814316,0.96701628794289,0.9744572128267848,0.9688319219177511,0.966284459561628,0.9543956507735338,0.9683018252089703,0.9724636284314984,0.9704628491447931,0.9756089030140151,0.9673566337840028,0.9645145946671609,0.9660744010809056,0.9725654233790327,0.9705676837201999
mae_test,1077.6327458194612,1193.3432267705812,1204.6156654623182,1183.8682812878328,1038.7036881809927,1176.484795626513,1181.5812104267554,1393.1752470111983,1099.6467999394672,1035.9298039308414,1066.9759947979721,950.6879780001512,1127.043890133172,1122.096219241828,1205.125676925696,992.2721015057506,1071.626778317948
