,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
rmse_train,1620.4394935462037,1670.7056892756616,1748.4402378470506,1616.4274564235764,1787.2438313865969,1678.735793372057,1683.2106014933634,2020.4252699558972,1612.821654612554,1798.7537326422423,1591.3582851476112,1878.0360778852157,1744.9268363810504,2049.262267310548,1561.4458265746027,1677.4577379880084,1718.4377925882948
r2_train,0.9745243063242136,0.9708060878135979,0.9695714604136356,0.9723539744555156,0.9656028518919091,0.972463858534953,0.9705381224222459,0.9581462103240144,0.9756807143765042,0.965949461852774,0.9760762139220025,0.9647670938940501,0.9698332184859898,0.9561881005746126,0.9749763882016237,0.9714594066727475,0.9704835624751004
mae_train,1039.5842872501514,1106.0698968286267,1139.88902097687,1009.376314194049,1177.1147736930268,1076.213915524682,1120.9400963667854,1351.2334205216534,1075.587824717974,1167.8417925925573,1004.7118733721985,1225.350561269685,1127.8449283672774,1378.0275169310269,989.411752209835,1087.296332989476,1111.8010538594035
rmse_test,1479.4178570289253,1752.0404266434218,1611.6237529871755,1523.981246794889,1711.0686840022422,1653.8008446370832,1574.1850053414441,1923.731513572169,1635.457485846378,1653.149956919667,1440.0321901768252,1702.2311320922308,1701.0469792803774,1973.2260919703917,1488.0228717053867,1554.4199264263839,1593.4675344578768
r2_test,0.9734851967993865,0.9677362276033276,0.9702075820567534,0.9746148116133638,0.9663506492570405,0.9702655260670527,0.9726103110798414,0.9579759913748497,0.9716576580205382,0.9670724301871124,0.9776830538669921,0.9725166752349899,0.9687876004547259,0.9581726302163422,0.9733324311635431,0.9721246151911332,0.9701679739929071
mae_test,972.8559769786624,1111.876626418735,1133.4348627232143,925.9581496481538,1101.8909593106841,1085.0717615579601,1049.8544246178874,1251.4313950892856,1038.8846031514831,1130.4659254691283,997.7358527731536,1137.1625341631357,1125.8073148645583,1305.5813925544794,992.0652731915862,1020.8607695974576,1107.411429082173
