,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
rmse_train,2141.0568678040872,2190.071674313565,2123.8678578773215,2164.3887567566394,2035.4794355509973,2045.0598070953083,2050.453871011284,2093.16748958706,2210.2455109779476,2145.393426195504,2168.4773105541904,2070.7040756294646,2162.043509035836,2110.8362543810595,2056.382257022777,2046.6062437219134,2200.95086809069
r2_train,0.9534449998163075,0.9519959651332838,0.9514411857170394,0.9552340283578533,0.9573960542017077,0.9568376824334949,0.9556353158564597,0.9516920039883766,0.9519014066368244,0.9543644509442184,0.9530798276976964,0.95458790421246,0.9505022151047099,0.9509270152512019,0.9527557452583537,0.9578330073754613,0.9519863143301783
mae_train,1486.7474698099634,1488.242090390294,1435.2015327027182,1547.6045355513706,1371.002085729293,1399.095457492618,1418.3153929720627,1398.4737576658085,1543.1860318273018,1466.092804436705,1502.8026606791339,1470.12267039389,1492.7841388315794,1439.0965443102666,1389.6664854870155,1419.961885060191,1521.9599064724032
rmse_test,1867.111873693482,2156.8262283729496,2083.8833869690607,2109.6212099062172,1952.451519336668,2001.7984905648807,1958.377763310319,2083.221507983128,2045.024461331106,1964.9124477375215,2039.490908280461,2032.6982979502855,1842.5180828490331,2143.2814938480387,1913.7505391854404,2059.6317680807792,1956.4601742452453
r2_test,0.9568290627863818,0.9529248849307778,0.9575203746859693,0.9488058805533506,0.9601962045344447,0.9564846302325907,0.9543532268986816,0.9544095383926515,0.9537382315087339,0.9506843977728731,0.9581352482907128,0.9537188328211228,0.9583363320069572,0.9510886361121247,0.957551973542446,0.9502057280521639,0.9536856318472106
mae_test,1367.0149281174333,1542.1460441699455,1463.3765486342313,1541.7967425279965,1346.7696082967616,1405.2783637636196,1404.7457630712775,1453.6607280379842,1510.1859393348973,1447.4462956832626,1473.395071333989,1538.39161124773,1340.8077989179783,1484.6227477678574,1378.3362096511805,1461.7559166351393,1421.57017877951
