,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
0,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test
1,66219.3497599205,74209.31902486758,66941.86627314574,58015.31534538948,64570.13042983172,77813.62635930863,63546.68645391302,64887.33031935722,70411.61327893952,60668.28442288788,64389.67023726821,66363.45893421168,63931.816952940135,63286.24722174727,64651.7597161416,78001.81853379741,62373.56925017791
2,56861.86524845557,60324.67137144544,68916.74211783754,61499.711876065594,61666.8854648625,57025.52307826441,60331.568802507056,60306.50648501071,61268.30476483808,63603.701141368336,59675.26210147329,66682.5235091925,57393.39482281904,60558.74689534437,65410.21296937609,70790.02594862496,60851.38594100246
3,56861.55834559946,60324.50740487971,68916.72379303482,61499.58522546634,61666.76092033097,57025.21368725144,60331.39468428626,60306.342684821546,61268.17474113582,63603.619282298096,59675.11484664084,66682.47994911869,57393.11929991284,60558.6055182713,65410.15716732365,70790.02159198011,60851.23949888297
4,56861.25175227507,60324.34355486363,68916.70547419143,61499.45865252974,61666.63645249623,57024.9046109021,60331.22069293474,60306.1790015041,61268.04480033692,63603.537464425855,59674.967691737715,66682.43640603399,57392.84403193281,60558.46423428549,65410.101389064286,70790.01723665663,60851.093154787246
5,56860.945468013924,60324.179821272846,68916.68716130448,61499.332157184304,61666.512061287285,57024.59584873635,60331.046828313796,60306.015434933426,61267.91494236201,63603.4556877205,59674.82063666215,66682.39287992861,57392.569018524766,60558.32304329494,65410.04563458266,70790.01288265364,60850.94690861684
6,56860.63949234872,60324.01620398308,68916.66885437102,61499.205739358724,61666.38774663351,57024.287400274974,60330.87309028498,60305.85198498423,61267.78516713176,63603.3739521508,59674.673681312466,66682.34937079257,57392.29425933554,60558.18194520789,65409.98990386367,70790.00852997073,60850.80076027334
7,56860.3338248127,60323.85270287046,68916.65055338824,61499.07939898173,61666.263508463904,57023.97926503966,60330.6994787098,60305.68865153203,61267.65547456716,63603.292257685855,59674.52682558708,66682.30587861592,57392.01975401243,60558.0409399324,65409.934196892,70790.00417860743,60850.65470965851
8,56860.02846494031,60323.6893178111,68916.63225835307,61498.953135982025,61666.13934670811,57023.67144255311,60330.52599345028,60305.525434452014,61267.5258645891,63603.210604294596,59674.3800693847,66682.26240338893,57391.74550220364,60557.900027377036,65409.87851365251,70789.99982856282,60850.5087566743
9,56859.723412267085,60323.5260486815,68916.6139692628,61498.8269502885,61666.01526129545,57023.36393233918,60330.35263436842,60305.36233361981,61267.39633711871,63603.12899194601,59674.233412604146,66682.2189451014,57391.47150355754,60557.75920745016,65409.82285413001,70789.99547983664,60850.36290122276
10,56859.41866632909,60323.362895358085,68916.59568611444,61498.70084183017,61665.89125215554,57023.05673392236,60330.17940132649,60305.19934891116,61267.26689207715,63603.04742060916,59674.08685514415,66682.17550374357,57391.197757723596,60557.61848006045,65409.76721830947,70789.9911324281,60850.21714320612
11,56859.11422666357,60323.19985771759,68916.57740890505,61498.57481053606,61665.767319218015,57022.74984682839,60330.00629418703,60305.03648020196,61267.137529385545,63602.96589025301,59673.94039690392,66682.13207930546,57390.924264351925,60557.477845116664,65409.71160617563,70789.98678633661,60850.071482526786
12,56858.810092808635,60323.03693563701,68916.55913763182,61498.44885633519,61665.64346241254,57022.4432705839,60329.833312812625,60304.87372736834,61267.00824896546,63602.88440084687,59673.79403778258,66682.0886717773,57390.651023093014,60557.33730252755,65409.65601771337,70789.98244156159,60849.92591908689
13,56858.50626430337,60322.87412899325,68916.54087229188,61498.32297915701,61665.519681669066,57022.137004716205,60329.660457066246,60304.711090286546,61266.87905073831,63602.80295235971,59673.64777767946,66682.04528114924,57390.37803359815,60557.19685220216,65409.60045290754,70789.97809810242,60849.78045278935
14,56858.20274068785,60322.71143766372,68916.52261288218,61498.197178930604,61665.39597691726,57021.831048754095,60329.487726810876,60304.548568833015,61266.74993462555,63602.721544760796,59673.50161649399,66682.00190741131,57390.10529551924,60557.05649404958,65409.544911743134,70789.97375595865,60849.635083536574
15,56857.89952150288,60322.54886152579,68916.50435940003,61498.07145558567,61665.27234808726,57021.525402226944,60329.31512190994,60304.386162884475,61266.62090054904,63602.64017801927,59673.355554125825,66681.95855055367,57389.83280850883,60556.91622797905,65409.489394204895,70789.96941512941,60849.489811231564
16,56857.59660629042,60322.38640045699,68916.48611184247,61497.94580905131,61665.14879510912,57021.220064665074,60329.14264222662,60304.22387231744,61266.49194843042,63602.55885210438,59673.20959047453,66681.91521056643,57389.56057221996,60556.776053899936,65409.43390027796,70789.96507561437,60849.3446357773
17,56857.293994592954,60322.22405433513,68916.46787020654,61497.82023925735,61665.02531791299,57020.9150355999,60328.97028762477,60304.06169700925,61266.36307819159,63602.477566985326,59673.06372544011,66681.8718874398,57389.28858630676,60556.635971721524,65409.37842994708,70789.96073741278,60849.199557076856
18,56856.99168595454,60322.06182303813,68916.44963448941,61497.694746133435,61664.90191642907,57020.610314563855,60328.79805796838,60303.89963683687,61266.23428975453,63602.396322631495,59672.917958922495,66681.82858116392,57389.01685042359,60556.49598135356,65409.32298319734,70789.95640052411,60849.0545750334
19,56856.689679919386,60321.899706444194,68916.43140468824,61497.56932960915,61664.77859058768,57020.30590109003,60328.62595312135,60303.73769167757,61266.105583041375,63602.31511901221,59672.772290821864,66681.78529172904,57388.74536422536,60556.356082705606,65409.26756001357,70789.95206494769,60848.90968955025
20,56856.3879760333,60321.737704431536,68916.41318080008,61497.443989614534,61664.65534031931,57020.00179471263,60328.45397294791,60303.57586140894,61265.97695797405,63602.233956096636,59672.62672103851,66681.74201912513,57388.474127367925,60556.216275687555,65409.2121603808,70789.94773068304,60848.764900531016
21,56856.08657384251,60321.5758168786,68916.3949628222,61497.31872607932,61664.532165554345,57019.697994967035,60328.28211731271,60303.41414590865,61265.848414475055,63602.15283385429,59672.48124947269,66681.69876334259,57388.20313950782,60556.076560209294,65409.1567842841,70789.94339772945,60848.62020787923
22,56855.78547289433,60321.41404366397,68916.37675075151,61497.19353893367,61664.409066223496,57019.39450138905,60328.11038608017,60303.25254505449,61265.719952466774,63602.07175225464,59672.335876025114,66681.65552437144,57387.93240030167,60555.93693618089,65409.10143170832,70789.93906608636,60848.4756114986
23,56855.48467273705,60321.25238466655,68916.35854458532,61497.06842810756,61664.28604225735,57019.09131351582,60327.9387791153,60303.09105872459,61265.591571871526,63601.99071126704,59672.19060059634,66681.61230220195,57387.66190940751,60555.79740351254,65409.046102638495,70789.93473575325,60848.33111129302
