,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
0,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test
1272,60357.49041926366,55636.81197923445,59269.675337120876,68238.5705701829,66388.62765353247,59073.345015435814,58658.44134331416,59449.078281252245,59481.96626559641,67946.05065434147,59573.093108685185,59870.14281355942,56307.95427543751,61817.59672506953,63729.591995661314,55604.08522738784,63455.05741534291
1273,60357.41455660891,55636.6906439365,59269.59084021699,68238.55629704711,66388.60211060118,59073.25788049072,58658.35235896894,59448.99734812493,59481.87768619709,67946.03578942979,59573.01591953632,59870.06560567045,56307.851165597174,61817.532763504765,63729.55156867324,55603.96298291384,63455.00759664374
1274,60357.338730227595,55636.569386782736,59269.50638588477,68238.54202782412,66388.5765755316,59073.17079076519,58658.26342105318,59448.916455249346,59481.78915388639,67946.02092860853,59572.93876848333,59869.988436280226,56307.7481170644,61817.46882949225,63729.51115619661,55603.840817311604,63454.9577971548
1275,60357.26294009373,55636.44820769764,59269.42197409196,68238.52776251233,66388.55104832003,59073.08374622405,58658.174529530515,59448.83560259545,59481.70066862675,67946.0060718761,59572.86165549801,59869.911305359885,56307.64512978442,61817.40492301412,63729.470758223586,55603.718730504654,63454.90801686488
1276,60357.187186181305,55636.32710660569,59269.33760480646,68238.51350111015,66388.52552896285,59072.996746832076,58658.08568436465,59448.754790133185,59481.61223038065,67945.99121923071,59572.784580552136,59869.83421288066,56307.542203702586,61817.34104405268,63729.43037474633,55603.59672241679,63454.858255762854
1277,60357.1114684643,55636.20608343162,59269.25327799613,68238.49924361595,66388.50001745652,59072.90979255414,58657.99688551923,59448.67401783262,59481.52383911054,67945.97637067067,59572.70754361751,59869.75715881378,56307.43933876433,61817.27719259,63729.39000575709,55603.47479297174,63454.80851383768
1278,60357.03578691678,55636.08513810006,59269.168993628846,68238.48499002813,66388.4745137973,59072.82288335507,58657.90813295805,59448.59328566375,59481.43549477898,67945.96152619438,59572.63054466609,59869.68014313054,56307.336534915084,61817.21336860842,63729.349651248005,55603.35294209342,63454.75879107825
1279,60356.960141512835,55635.9642705359,59269.08475167256,68238.47074034512,66388.44901798165,59072.73601919987,58657.819426644906,59448.51259359668,59481.34719734859,67945.94668580008,59572.55358366964,59869.60316580222,56307.233792100385,61817.14957209017,63729.309311211335,55603.231169705905,63454.709087473464
1280,60356.88453222652,55635.84348066406,59269.000552095196,68238.45649456518,66388.42353000591,59072.649200053405,58657.73076654361,59448.43194160148,59481.25894678195,67945.9318494861,59572.47666060019,59869.526226800146,56307.13111026585,61817.085803017486,63729.26898563927,55603.109475733145,63454.65940301227
1281,60356.80895903199,55635.72276840956,59268.91639486485,68238.44225268689,66388.39804986649,59072.56242588074,58657.642152618006,59448.35132964829,59481.170743041745,67945.9170172508,59572.39977542963,59869.449326095666,56307.02848935712,61817.022061372714,63729.228674524056,55602.98786009946,63454.609737683604
1282,60356.73342190334,55635.60213369756,59268.832279949434,68238.4280147086,66388.37257755974,59072.475696646885,58657.553584832014,59448.270757707236,59481.082586090684,67945.9021890925,59572.3229281299,59869.37246366018,56306.92592931996,61816.958347138054,63729.18837785784,55602.866322729074,63454.56009147641
1283,60356.65792081473,55635.48157645324,59268.748207317134,68238.41378062859,66388.34711308208,59072.38901231687,58657.46506314955,59448.19022574857,59480.99447589151,67945.88736500943,59572.246118673065,59869.2956394651,56306.823430100085,61816.894660295875,63729.14809563291,55602.74486354641,63454.51046437961
1284,60356.58245574038,55635.361096601955,59268.664176935934,68238.39955044539,66388.3216564299,59072.30237285583,58657.37658753463,59448.10973374249,59480.906412406985,67945.872545,59572.16934703113,59869.218853481856,56306.72099164343,61816.831000828526,63729.107827841515,55602.623482475974,63454.460856382204
1285,60356.50702665454,55635.2406940691,59268.58018877404,68238.38532415734,66388.29620759956,59072.21577822891,58657.288157951225,59448.02928165921,59480.81839559995,67945.85772906253,59572.09261317612,59869.1421056819,56306.61861389586,61816.76736871828,63729.06757447584,55602.50217944228,63454.41126747317
1286,60356.43163353139,55635.120368780175,59268.496242799534,68238.37110176288,66388.27076658754,59072.12922840126,58657.1997743634,59447.94886946904,59480.73042543327,67945.84291719532,59572.01591708015,59869.06539603681,56306.51629680341,61816.70376394753,63729.027335528175,55602.38095437009,63454.36169764141
1287,60356.3562763452,55635.00012066076,59268.41233898071,68238.35688326033,66388.2453333901,59072.0427233381,58657.11143673524,59447.868497142255,59480.64250186981,67945.8281093966,59571.93925871531,59868.988724518014,56306.41404031207,61816.64018649866,63728.98711099077,55602.25980718413,63454.31214687603
1288,60356.28095507027,55634.87994963662,59268.32847728571,68238.3426686482,66388.21990800378,59071.95626300467,58657.023145030864,59447.78816464923,59480.554624872544,67945.81330566481,59571.86263805373,59868.9120910971,56306.311844368,61816.57663635402,63728.946900855815,55602.138737809306,63454.2626151659
1289,60356.20566968093,55634.75985563352,59268.2446576828,68238.32845792484,66388.19449042485,59071.86984736625,58656.93489921446,59447.707871960316,59480.46679440444,67945.79850599825,59571.786055067576,59868.83549574566,56306.20970891736,61816.51311349607,63728.90670511565,55602.01774617057,63454.21310250009
1290,60356.13042015149,55634.63983857732,59268.16088014031,68238.31425108861,66388.16908064976,59071.78347638817,58656.84669925018,59447.6276190459,59480.37901042854,67945.78371039525,59571.70950972909,59868.75893843534,56306.10763390639,61816.449617907165,63728.86652376252,55601.89683219301,63454.16360886764
1291,60356.05520645632,55634.519898394006,59268.07714462651,68238.30004813799,66388.14367867503,59071.69715003579,58656.75854510234,59447.547405876416,59480.29127290784,67945.76891885413,59571.633002010436,59868.68241913771,56306.00561928138,61816.386149569764,63728.82635678872,55601.77599580177,63454.1141342575
